"Gene.names","mIMCD_1","mIMCD_2","mIMCD_3","mIMCD_4"
"FGF15",0,0,0,0
"FGF3",0,0,0,0
"ANO1",139.56817755931,107.997143475555,124.165964965031,128.354929886843
"FADD",151.348243922114,136.394204873281,132.892488607151,136.957868811697
"CTTN",1725.7797221508,1770.70316490129,1781.70679847411,1835.44678263244
"ZFP300",0,0.281242561134258,0,0.287147494154012
"ACTE1",0,0,0,0
"SLC6A14",0,0,0,0
"NADSYN1",119.081105623998,110.809569086898,103.222308223941,106.531720331138
"DOCK11",238.674388046379,259.868126488054,252.071868633827,271.067234481387
"CUL4B",557.504445039664,565.578790440993,597.642204861804,588.652363015724
"TNNI2",0,1.40621280567129,0.249329246917732,0.861442482462035
"SYT8",3.32914918948812,5.90609378381942,5.98390192602557,4.8815074006182
"SMARCA1",0.512176798382787,0.843727683402774,0.249329246917732,1.43573747077006
"SASH3",0.256088399191394,0,0.249329246917732,0
"ELF4",317.80570339652,332.709949821827,319.640094548533,314.426506098643
"RAB33A",0,0,0,0
"SLC25A14",69.3999561808677,71.7168530892358,63.0802994701862,62.5981537255745
"RBMX2",241.235272038293,245.805998431341,248.331929930061,250.105467408144
"ENOX2",180.03014463155,161.433230091064,177.02376531159,176.595708904717
"IGSF1",0,0,0,0
"STK26",0,0,0,0
"MAGEA14",0,0,0,0
"GPC4",230.991736070637,218.244227440184,236.114796831092,197.270328483806
"3830403N18RIK",0,0,0,0
"SLC9A9",0,0,0,0
"BRS3",0,0,0,0
"VGLL1",0,0,0,0
"CD40LG",0,0,0,0
"ARHGEF6",0.256088399191394,0,0.249329246917732,0.287147494154012
"RBMX",399.753991137765,408.364198766943,400.17344130296,364.964465069749
"FGF13",0,0,0.249329246917732,0.574294988308023
"F9",0,0,0,0
"MCF2",0,0,0,0
"CACNA1F",0,0,0,0
"CCDC22",250.853952311922,253.23923932212,238.528303941256,256.818975821465
"SYP",3.18061791795711,2.4833718148155,3.87956308203991,1.43573747077006
"PRICKLE3",85.0469573714618,81.020357011557,77.5588488386989,82.4314311467921
"PLP2",1267.17917776285,1272.15010162981,1217.44977977459,1261.54805786635
"MAGIX",0,0.562485122268516,0.249329246917732,0.861442482462035
"GPKOW",673.512489873365,628.858366696201,658.229211862813,648.953336788066
"PRAF2",212.297282929665,205.869554750277,203.701994731787,203.587573355194
"CCDC120",533.944312314056,527.048559565599,517.85684584813,502.220967275366
"GRIPAP1",250.454454409183,266.336705394142,285.731316967721,258.145597244456
"OTUD5",918.589087899529,919.944417470158,939.472602386015,954.478270567934
"PIM2",150.067801926157,137.527612394652,156.0801085705,139.55368215885
"SLC35A2",182.847117022655,173.526660219837,174.281143595495,185.210133729337
"PQBP1",356.731140073611,359.709235690716,352.052896647838,350.319942867894
"TIMM17B",358.523758867951,334.397405188633,290.967231152993,342.85410801989
"ERAS",0,0,0,0
"HDAC6",1182.61622746586,1166.5941435849,1142.42660937705,1154.33292649913
"GATA1",0,0,0,0
"GLOD5",0,0,0,0
"WAS",0.768265197574181,0.562485122268516,0.498658493835464,0.861442482462035
"WDR13",354.68243288008,343.397167144929,337.093141832774,359.221515186668
"RBM3",5193.21664720227,4991.21173244968,4962.40000140362,5080.21346657277
"EBP",282.465504308107,271.399071494559,265.784977214303,285.998904177396
"PORCN",32.7793150964984,30.3741966024999,36.1527408030712,30.1504868861712
"SLC38A5",0.512176798382787,0.281242561134258,0.249329246917732,0
"FTSJ1",238.93047644557,250.30587940949,237.860101559516,236.322387688752
"OTC",0,0,0,0
"RPGR",75.8021661606525,91.9663174909024,85.5199316927822,86.1442482462035
"DYNLT3",418.96062107712,399.645679371781,445.800693488905,426.701176312861
"MAGEA9",0,0,0,0
"CTAG2",0,0,0,0
"4930447F04RIK",0,0,0,0
"AFF2",0,0,0,0
"4931400O07RIK",0,0,0,0
"F8",6.40220997978484,5.90609378381942,4.73725569143691,5.45580238892622
"VBP1",579.528047370124,550.672934700877,537.304527107713,531.222864184921
"FUNDC2",489.897107653136,485.143417956595,477.216178600539,461.733170599651
"MTCP1",30.2952576243419,34.5365865072869,27.0073440261287,40.2753075300417
"BRCC3",325.744443771453,314.710425909235,317.894789820109,308.970703709716
"RAB39B",0,0,0,0
"ASB12",0,0,0,0
"MSN",3714.05005347278,3566.43691774353,3672.6198070982,3583.02643205376
"HEPH",0,0,0,0
"GPR165",0,0,0,0
"PGR15L",0,0,0,0
"OPHN1",110.374100051491,114.184479820509,111.450173372226,103.660245389598
"STARD8",36.3645526851779,42.1863841701387,40.6406672475903,39.3392066990996
"EFNB1",237.137857651231,250.30587940949,243.844003485542,247.521139960758
"AWAT2",2.56088399191394,3.09366817247684,1.99463397534186,4.8815074006182
"IGBP1",314.732642606223,322.30397505986,325.37466722764,341.705518043274
"MAGEE2",0,0,0,0
"PBDC1",276.831559525897,269.711616127753,300.940401029703,302.366311344174
"MAGEE1",104.227978470897,105.184717864213,109.704868643802,98.204443000672
"ATRX",952.392756592793,996.442394098676,1014.27137646133,958.785482980245
"FGF16",0,0,0,0
"COX7B",530.871251523759,505.674124919396,508.382334465256,539.550141515388
"MAGT1",827.933794585776,869.039513904857,870.408400989803,831.579143070017
"PGK2",0,0,0,0
"ITM2A",0,0,0,0
"TBX22",0,0,0,0
"CHMP1B2",257.881017985733,271.117828933425,269.774245164986,279.681659306007
"HMGN5",229.71129407468,215.713044389976,218.065852646718,223.047559034012
"SH3BGRL",731.900644889003,777.073196413955,792.368346704553,782.476921569682
"TNMD",0,0,0,0
"SRPX2",0,0,0,0
"SYTL4",56.595536221298,69.1856700390275,62.5816409763508,58.2909413132643
"CSTF2",1020.72994591702,1026.40316413631,1031.39530913964,1035.31890459711
"NOX1",0.80667845745289,2.94460961507568,1.8250900874378,1.85784428717645
"XKRX",2.30479559272254,1.40621280567129,1.24664623458866,2.01003245907808
"CENPI",335.219714541534,318.647821765114,312.160217141001,334.239683195269
"BTK",0,0,0,0
"GLA",164.152663881683,142.0274933728,154.334803842076,132.087847310845
"4930513O06RIK",0,0,0,0
"SERPINA7",0,0,0,0
"COL4A6",549.309616265539,581.609616425646,611.604642689197,531.222864184921
"COL4A5",1523.72597518879,1462.46131789814,1618.89480023683,1446.36192805376
"ACSL4",316.781349799754,325.678885793471,323.130704005381,352.329975326972
"CHRDL1",0,0,0,0
"PAK3",53.7785638301927,59.904665521597,61.3349947417621,49.963663982798
"DCX",0,0,0,0
"GLT28D2",125.135035380883,123.502045870887,103.58882221691,116.303349557199
"IL13RA2",0,0,0,0
"LRCH2",0,0,0,0
"CDKL5",7.68265197574181,7.87479171175922,5.23591418527238,3.44576992984814
"RS1",0,0,0,0
"D630029K05RIK",0,0,0,0.574294988308023
"PHKA2",175.676641845296,169.308021802823,195.224800336584,183.200101270259
"SLC7A3",1.28044199595697,1.12497024453703,0.498658493835464,0.574294988308023
"ADGRG2",0,0,0,0
"PDHA1",901.431165153706,883.382884522704,913.542360706571,945.858102793431
"NLGN3",0,0,0,0
"MAP3K15",0,0,0,0.292890444037092
"IL2RG",0,0,0.997316987670929,0
"RPS6KA3",930.369154262333,971.974291279996,997.566316917847,925.189226164225
"ZMYM3",518.579008362572,533.517138471687,527.082027984086,507.102474675984
"NONO",3751.69504815392,3704.80825782158,3706.52858467901,3644.18884830856
"ITGB1BP2",0.256088399191394,0.562485122268516,0.249329246917732,0
"TAF1",690.414324219997,719.9809565037,734.523961419639,658.716351589302
"RPS4X",5691.56467202872,5583.78980875956,5637.58360205684,5675.18307445988
"DMRTC1A",0,0,0,0
"4930519F16RIK",0,0,0,0
"CDX4",0,0,0,0
"CHIC1",0.512176798382787,0,0,0
"FLNA",6171.2182437142,5879.09449795053,5903.61790851806,5728.59250837253
"TSX",0,0,0,0
"ZCCHC13",0,0,0,0
"ABCB7",485.287516467691,493.299452229489,522.594101539567,505.092442216906
"MTM1",62.2294810035087,60.7483932049997,62.3323117294331,58.5780888074184
"GABRE",0,0.281242561134258,0,0
"GPM6B",0,1.68745536680555,0.997316987670929,1.72288496492407
"GABRA3",0,0,0,0
"GABRQ",0,0,0,0
"CETN2",370.303825230755,349.022018367614,350.307591919414,365.538760058057
"NSDHL",218.187316111067,200.244703527592,205.197970213294,213.637735650585
"ZFP185",279.648531917002,255.368245509906,259.053087547524,258.145597244456
"HCCS",278.112001521853,264.368007466203,257.806441312935,264.175694621691
"RBBP7",2182.12924950987,2084.85110568825,2034.77598409561,2181.17236559387
"AMELX",0,0,0,0
"ARHGAP6",0,0,0,0
"SYAP1",463.776090935614,469.675077094211,460.511119057051,493.032247462438
"MSL3",373.120797621861,370.677695574952,390.449600673169,384.777642166375
"CTPS2",368.255118037224,366.740299719072,349.310274931743,352.617122821126
"XLR4C",0,0,0,0
"GRPR",0,0,0,0
"ZFP275",224.333437691661,235.962508791642,230.87888264582,207.60763827335
"AP1S2",132.909879180333,147.93358715662,128.404562162632,141.850862112082
"ZRSR2",247.893570417269,255.087002948772,243.844003485542,259.581334715226
"HAUS7",224.333437691661,214.869316706573,230.130894905067,254.1255323263
"TREX2",0,0,0,0
"CAR5B",303.464753041801,327.085098599142,293.211194375253,308.396408721408
"ZFP92",0,0,0,0
"BGN",0.256088399191394,0.281242561134258,0,0.287147494154012
"ATP2B3",0,0,0,0
"BMX",0,0,0,0
"ABCD1",98.0818568903038,102.934777375138,104.967612952365,103.373097895444
"PIR",0,0,0,0
"VEGFD",5.89003318140205,3.65615329474535,4.23859719760145,5.74294988308023
"PIGA",132.653790781142,133.027731416504,131.396513125645,131.226404828383
"ASB11",0,0,0,0
"DUSP9",3.32914918948812,1.12497024453703,1.49597548150639,2.87147494154012
"ASB9",0,0,0,0
"PLXNB3",5.63394478221066,3.93739585587961,7.47987740753197,2.29717995323209
"HCFC1",2662.80717479211,2758.98952472707,2913.66157948062,2615.05222926058
"RENBP",1.79261879433976,4.21863841701387,5.98390192602557,3.15862243569413
"NAA10",315.091166365091,301.492025535925,301.688388770456,330.219618277113
"ARHGAP4",2.97062543062017,1.96869792793981,3.89950942179333,3.38259748113426
"AVPR2",0.768265197574181,0.281242561134258,0.0897585288903836,0.637467437021906
"L1CAM",767.753020775798,811.947273994603,821.041210100092,715.858702925951
"IRAK1",555.199649446941,602.702808510715,583.181108540576,627.704422220669
"MECP2",646.623207958269,678.919542578099,701.113842332663,659.577794071765
"OPN1MW",0,0,0.249329246917732,0
"TKTL1",0,0,0,0
"PLXNA3",288.355537489509,341.147226655855,333.602532375926,310.980736168795
"FAM3A",144.433857143946,155.808378868379,148.101572669133,149.890991948394
"G6PDX",502.701527612706,466.018923799466,504.393066514572,507.389622170138
"MPP1",232.272178066594,239.056176964119,244.09333273246,231.440880288133
"DKC1",366.974676041267,361.396691057522,388.454966697827,382.480462213143
"TCEAL6",0,0,0,0
"NXF7",0,0,0,0
"PRAMEX1",0,0,0,0
"MORF4L2",1736.53543491684,1734.42287451497,1740.06881423885,1743.55958450316
"KIR3DL1",0,0,0,0
"PLP1",13.3165967579525,16.5933111069212,16.7050595434881,14.3573747077006
"ZCCHC18",1.28044199595697,0.562485122268516,0,1.72288496492407
"PSMD10",196.67589057899,175.776600708911,182.010350249945,196.408886001344
"VSIG1",0,0,0,0
"TSC22D3",171.323139059042,173.807902780971,165.803949200292,184.635838741029
"PRPS1",315.500907803797,294.460961507568,270.272903658822,303.227753826636
"RBM41",109.861923253108,119.246845920925,125.911269693455,123.186274992071
"MORC4",85.7896137291169,87.18519395162,91.5038336188077,95.6201155532859
"RNF128",124.202873607826,125.715424827013,124.664623458866,127.780634898535
"ATP11A",1791.3383523438,1832.57652835082,1898.89154452545,1805.87059073458
"MCF2L",119.583038886413,134.152701661041,125.163281952702,128.642077380997
"F7",0,0,0,0
"F10",0,0,0,0
"PROZ",2.04870719353115,2.24994048907406,1.49597548150639,1.43573747077006
"CUL4A",1664.83068314325,1651.45631898036,1704.41473192962,1599.98583742615
"LAMP1",8575.12004692382,8806.54831679702,8839.71912022128,9018.15420140089
"ADPRHL1",0,0,0,0
"ATP4B",0,0,0,0
"GRK1",0.512176798382787,0.562485122268516,0.498658493835464,1.14858997661605
"GAS6",0,0.562485122268516,0,0.287147494154012
"1700029H14RIK",0,0,0,0
"RASA3",229.455205675489,235.962508791642,232.873516621162,250.392614902298
"COPRS",170.298785462277,147.089859473217,167.549253928716,190.091641129956
"MYOM2",1.02435359676557,0.281242561134258,0,0
"ANGPT2",3.8413259878709,3.65615329474535,4.73725569143691,3.44576992984814
"AGPAT5",1469.9474113586,1587.33301504175,1513.42852879063,1495.17700205994
"DEFB8",0,0,0,0
"NEK3",55.8272710237238,54.5610568600461,59.8390192602557,60.8752687606504
"VPS36",776.203937949114,764.979766285182,772.92066544497,769.555284332751
"THSD1",2.04870719353115,3.65615329474535,1.99463397534186,2.87147494154012
"TPTE",0,0,0,0
"SLC25A15",224.589526090852,218.244227440184,221.903029756782,230.866585299825
"ERLIN2",2051.52416592225,1984.44751136332,2081.15122402231,2002.56662423008
"PLPBP",536.761284705161,604.671506438655,556.253549873461,568.839185919097
"ADGRA2",1038.95063551948,962.974529323699,1077.60100517844,1018.79930925843
"BRF2",187.968885006483,182.807664737268,200.460714521857,208.181933261658
"RAB11FIP1",702.404383070138,720.672813204091,715.173518566354,715.284407937643
"ADRB3",0.512176798382787,0.281242561134258,0.498658493835464,1.14858997661605
"EIF4EBP1",1330.1231454001,1298.21566219573,1344.38329938041,1361.65341727832
"CHRNA6",0,0,0,0
"CHRNB3",0,0,0,0
"GGN",16.6457459474406,12.3746726899074,17.4530472842413,14.9316696960086
"CD209A",0,0,0,0
"CD209D",0,0,0,0
"TNFSF13B",0,0.281242561134258,0,0
"COL4A1",3954.00488351512,3829.67995496519,4313.64530092368,3821.35885220159
"COL4A2",3218.26291263824,2991.5771227851,3369.43544284623,3000.40416641527
"RAB20",310.181951752592,284.594972462978,279.547951644161,295.710232429684
"NAXD",542.661561422531,561.087346739679,518.604833588883,586.079521468104
"PTPN7",2.56088399191394,2.24994048907406,2.49329246917732,2.87147494154012
"ANKRD10",405.387935919976,446.613187081202,395.186856364606,387.074822119608
"SPACA7B",0,0,0,0
"1700128E19RIK",0,0,0,0
"ARHGEF7",766.21649038065,771.729587752404,801.593528840509,739.40479744658
"TEX29",0,0,0,0
"LEPROTL1",775.179584352348,788.885383981594,778.904567370995,779.031151639833
"DCTN6",376.449946811349,397.676981443841,352.302225894756,372.717447411907
"GPM6A",0,0,0,0.287147494154012
"SPATA4",0,0,0,0
"ASB5",2.56088399191394,2.81242561134258,4.48792644451918,3.73291742400215
"VEGFC",0,0,0,0
"AGA",397.705283944234,409.770411572614,386.709661969403,421.532521418089
"DLC1",1020.5122707777,1027.09783326231,1038.20698416544,957.924040497783
"ERI1",899.382457960174,923.038085642635,945.705833558958,942.130928319312
"TNKS",1000.57322801666,988.848844948051,1066.35126955751,960.551440069292
"DUSP4",261.466255574413,238.493691841851,236.36412607801,232.876617758903
"SARAF",1363.15854889579,1335.05843770432,1371.06152880061,1357.05905737186
"MRPS31",274.526763933174,289.96108052942,268.776928177315,271.354381975541
"SMIM19",117.800663628041,115.309450065046,120.426026261265,131.226404828383
"DKK4",0,0,0,0
"POLB",402.314875129679,442.113306103054,398.178807327618,427.562618795323
"IKBKB",790.800976703024,848.508806942056,782.893835321679,780.466889110603
"PLAT",1186.45755345373,1215.53034922226,1199.27367767429,1185.05770837361
"AP3M2",153.140862716453,154.683408623842,167.299924681798,159.65400674963
"KAT6A",1373.65817326264,1399.7442267652,1547.83596486528,1386.92239676388
"ANK1",12.5483315603783,9.84348963969903,13.7131085804753,14.9316696960086
"GPAT4",2195.70193466701,2179.34860622937,2158.19396131989,2170.83505580433
"GINS4",710.645307756117,664.294929399117,613.349947417621,686.569658522242
"SFRP1",0,0,0,0
"IDO2",0,0,0,0
"IDO1",0,0,0,0
"ADAM18",0,0,0,0
"ADAM3",0,0,0,0
"ADAM5",0,0,0,0
"ADAM9",1074.2908346079,1083.34634548916,1102.03527137638,1072.49589066523
"TM2D2",367.742941238841,364.771601791133,372.497894895092,398.847869379922
"PLEKHA2",1794.92358993248,1648.08140824675,1777.21887202959,1769.97715396533
"SLIT2",2.30479559272254,2.24994048907406,1.24664623458866,3.15862243569413
"4930555F03RIK",0,0,0,0
"TENM3",1.53653039514836,1.12497024453703,1.24664623458866,0.574294988308023
"DCTD",166.201371075214,156.370863990647,147.104255681462,160.228301737938
"WWC2",4249.0187193836,4214.98226371912,4437.31260739488,4272.46756551754
"FGFR1",9.98744756846435,12.9371578121759,12.7157915928043,9.18871981292837
"RWDD4A",726.010611707601,743.605331638978,715.824267900809,741.701977399812
"PLPP5",268.380642352581,298.117114802313,278.999427300942,290.59326408386
"STAR",39.1815250762832,39.9364436810646,39.6433502599194,37.6163217341755
"ASH2L",1289.66117832786,1291.18459816738,1295.0161084907,1383.76377432818
"KCNU1",0,0,0.249329246917732,0.287147494154012
"TTI2",344.951073710807,340.626927917757,379.229784561871,354.34000778605
"MAK16",651.744975942097,669.596351676498,648.754700479939,664.746448966537
"WRN",449.691228980087,480.924779539581,463.752399266982,435.028453643328
"GSR",2234.37128294491,2279.18971543203,2205.81584748118,2329.05332508319
"GTF2E2",498.860201624835,465.456438677197,483.948068267318,509.973949617525
"RBPMS",1663.2941527481,1723.1731720696,1793.42527307925,1798.11760839242
"FRG1",483.750986072543,498.643060891039,470.234959686843,540.41158399785
"ASAH1",2511.71501926919,2541.58902497029,2444.67326602836,2551.8797805467
"PCM1",1522.44553319284,1627.55070128395,1680.47912422551,1481.39392234055
"FGL1",1.79261879433976,7.03106402835645,7.47987740753197,8.61442482462035
"PDGFRL",0,0,0,0
"SLC7A2",0,0,0,0
"VPS37A",606.41732928522,647.701618292196,686.154087517599,705.521393136406
"CNOT7",1168.53136551033,1162.93799029016,1112.00844125309,1182.07424590935
"FGF20",0,0,0,0
"MSMO1",1099.89967452704,1140.43858539942,1103.7805761048,1048.9497961446
"KLHL2",700.657860187653,686.513091728724,717.320243382316,668.192218896385
"GALNT7",273.7584987356,288.554867723749,283.238024498544,287.434641648166
"SAP30",343.158454916467,302.898238341596,311.661558647165,350.894237856202
"SCRG1",0,0,0,0
"HPGD",0,0,0,0
"EDNRA",0,0,0,0
"TMEM184C",540.858699092223,587.234467648331,576.449218873797,559.937613600322
"NR3C2",44.8154698584939,52.311116370972,46.1259106797805,53.9837289009542
"IQCM",0,0,0,0
"ISX",0,0,0,0
"SIN3B",940.356601830797,905.038561730042,923.266201336362,926.050668646687
"SORBS2",391.815250762832,388.114734365276,409.149294191999,388.223412096224
"IRF2",452.252112972001,414.832777673031,438.320816081373,475.229102824889
"CASP3",569.796688200851,532.39216822715,581.934462305987,607.02980264158
"CENPU",302.519786848785,279.979782034765,287.474128403676,291.67581013682
"CFAP97",414.863206690058,417.645203284373,431.838255661512,418.661046476549
"SLC25A4",2574.20058867189,2553.68245509906,2550.88752521532,2690.57202022309
"UFSP2",372.864709222669,383.896095948262,399.674782809125,395.689246944228
"ANXA10",0,0,0,0
"PDLIM3",0,0,0,0
"LRP2BP",2.81697239110533,1.68745536680555,0.997316987670929,0.574294988308023
"TLR3",238.162211247996,229.775172446689,236.862784571846,219.380685533665
"GM45753",0,0,0,0
"CBR4",142.897326748798,117.55939055412,132.892488607151,138.692239676388
"SH3RF1",965.197176552363,1027.66031838458,995.571682942505,1016.78927679935
"NEK1",261.978432372796,264.930492588471,269.774245164986,274.800151905389
"F11",0,0,0,0
"MFAP3L",919.869529895486,906.163531974579,959.917600633269,938.39801089531
"TRIML1",0,0,0,0
"N4BP1",949.831872600879,933.162817843468,1007.78881604147,922.317751222685
"CBLN1",87.0700557250738,74.2480361394441,70.5601768777182,74.371200985889
"HEATR3",622.550898434278,656.420137687358,634.293604158711,658.429204095149
"ADCY7",33.0354034956898,30.0929540413656,35.6540823092357,36.4677317575595
"BRD7",941.380955427563,913.47583856407,959.917600633269,932.367913518076
"NKD1",0,0,0,0
"SNX20",0,0,0,0
"SALL1",422.033681867417,474.737443194628,455.773863365614,435.602748631636
"RBL2",435.56539288069,505.823183476797,503.301004413073,495.151395969295
"AKTIP",881.753332559839,877.608974742618,847.814184634118,882.869428475807
"EIF2AK3",1105.01888162687,1086.72125622277,1169.35416804416,1212.3338488433
"GINS3",266.075846759858,291.648535896226,261.297050769783,287.72178914232
"SETD6",244.30833282859,248.055938920416,242.846686497871,266.472874574923
"GOT2",3315.2205414561,3329.29600262073,3236.96681395884,3245.78031459469
"CDH11",2.30479559272254,1.40621280567129,1.75278460583166,3.73291742400215
"SMAD1",457.886057754212,445.20697427553,409.149294191999,435.88989612579
"1700011L22RIK",0,0,0,0
"LSM6",706.035716570672,701.700190029974,708.095061246359,732.226110092729
"SLC10A7",297.318631461208,305.429421391804,315.900155844767,301.792016355866
"POU4F2",0,0,0,0
"TNPO2",1934.2356790926,1950.41716146608,1948.25873541516,1944.84997790512
"VPS35",3551.69000838544,3595.12365897922,3552.19378083693,3654.81330559226
"ORC6",799.507982275531,764.136038601779,719.314877357657,772.139611780137
"MYLK3",0,0.562485122268516,0.498658493835464,0.287147494154012
"GPT2",709.36486576016,727.574505654325,729.537376481284,725.047422738879
"DNAJA2",1764.19298202951,1664.67471935367,1685.96436765771,1785.7702661438
"ITFG1",1230.50475811465,1206.24934470483,1191.04581252601,1223.24832509609
"RFX1",361.596819658248,386.989764120739,384.216369500225,387.361969613762
"TECR",1627.95395365969,1591.55165345877,1583.49004717452,1735.806602161
"TBC1D9",201.605592263425,187.841906581571,191.527247604794,191.659466448037
"UCP1",0,0,0,0
"ZFP330",446.362079790599,452.800523426155,427.350329216993,426.126881324553
"IL15",0.256088399191394,0,0.498658493835464,0
"GAB1",726.522788505984,692.981670634812,725.548108530601,684.27247856901
"SMARCA5",2954.64295362663,2987.63972692922,3019.37718017374,2958.76490828799
"HP",0.256088399191394,0,0,0
"TXNL4B",155.189569909985,148.496072278888,155.332120829747,157.356826796398
"CES1F",0,0,0,0
"PMFBP1",0,0,0,0
"ZFP821",363.645526851779,362.240418740924,367.26198070982,354.34000778605
"IST1",1155.47085715157,1140.15734283828,1110.51246577158,1148.8771241102
"DHODH",264.283227965518,244.681028186804,252.81985637458,253.838384832146
"AP1G1",1794.92358993248,1810.04618677836,1834.22800433733,1834.29819265583
"PHLPP2",418.96062107712,418.207688406642,430.342280180006,422.393963900551
"IRX3",1298.88036069875,1384.27588590282,1380.28671093657,1337.53302776939
"CRNDE",49.1689726447476,40.2176862421989,35.9034115561534,42.2106816406397
"IRX5",402.827051928062,420.73887145685,433.084901896101,404.590819263002
"IRX6",0,0,0,0
"MMP2",15.8774807498664,18.2807664737268,13.962437827393,18.0902921317027
"GNAO1",0,0.562485122268516,0.498658493835464,0
"ST3GAL2",1173.39704509497,1216.93656202793,1234.92775998353,1280.39067643274
"IL34",50.7055030398959,41.0614139256017,47.8712154082046,39.0520592049456
"AMFR",2631.56439009076,2698.52237408321,2689.01592800774,2649.50992855906
"COG4",794.642302690894,798.728873621293,785.137798543939,804.012983631232
"NUDT21",1215.97430234453,1210.00112047036,1181.29703897152,1271.75040833364
"BBS2",125.995492402166,125.152939704745,131.396513125645,129.790667357613
"CENPN",381.315626395985,382.489883142591,394.68819787077,416.076719029163
"MT4",0,0,0,0
"CDYL2",0,0,0.498658493835464,0
"MT3",0,0,0.249329246917732,0
"MT2",13.8287735563353,16.0308259846527,21.9409737287604,18.9517346141648
"MT1",122.410254813486,130.496548366296,126.908586681126,143.573747077006
"SLC12A3",0,0,0.498658493835464,0
"NUDT7",0,0,0,0
"HERPUD1",610.0025668739,634.483217918886,624.819092775837,606.455507653272
"CNTNAP4",0,0,0,0
"PSME3IP1",564.418831817832,614.514996078354,578.942511342974,586.9294780508
"PLLP",3.07306079029672,3.09366817247684,3.98926795068372,4.8815074006182
"ARL2BP",873.773618041035,898.569982823954,899.33059363226,884.414281994356
"CX3CL1",393.351781157981,383.614853387128,416.130513105695,360.370105163285
"CCL22",0,0,0,0
"CCL17",0,0.281242561134258,1.74530472842413,1.14858997661605
"CIAPIN1",731.900644889003,681.731968189441,671.942320443288,713.274375478565
"COQ9",450.715582576853,433.394786707892,435.32886511836,459.723138140573
"POLR2C",1164.94868880564,1137.88490294432,1051.2743299964,1124.88882244857
"ADGRG1",9894.48747955788,9709.61818059912,10024.5317015743,9507.45353143932
"DRC7",0,0,0,0
"KATNB1",409.485350307038,403.301832666526,414.634537624189,418.661046476549
"KIFC3",873.261441242652,806.322422771918,806.081455285028,866.036842368499
"CNGB1",0,0,0,0
"MMP15",955.46581738309,921.631872836963,931.494066484648,1011.04632691627
"TMEM38A",208.455956941794,210.931920850694,214.42315234925,188.94305115334
"USB1",327.02488576741,321.741489937591,316.398814338602,346.012730455584
"CFAP20",516.27421276985,512.423946386618,516.610199613541,529.212831725843
"TPM4",6534.09550536841,6610.3251568996,6657.8388804442,6666.12907678538
"PHXR4",0,0,0,0
"B3GNT3",169.786608663894,190.401213887893,185.002301212957,188.94305115334
"JAK3",415.37538348844,424.67626731273,403.579278815856,391.956329520226
"PGLS",539.150589469617,578.735317450853,536.788415566593,543.530005784362
"SLC27A1",419.984974673886,453.925493670692,409.897281932752,451.395860810106
"1700018B08RIK",0,0,0,0
"MAP1LC3B",2211.27979198982,2235.25400253163,2132.9792945791,2194.91524466408
"MVB12A",765.704313582267,767.51094933539,738.513229370323,791.378493888456
"MTHFSD",350.328930093826,370.958938136086,364.270029746807,398.273574391614
"COX4I1",3857.45955701996,3588.93632263427,3379.15928347602,3820.21026222497
"EMC8",1154.42857736686,1173.50708573758,1148.0689302348,1135.52476563204
"BABAM1",951.624491395219,912.913353441802,930.247420250059,965.964170334095
"GINS2",1177.07959627534,1129.0791983552,1077.231997893,1095.58254919522
"GSE1",590.442534943661,564.844747356432,606.488406542445,544.891084906652
"ZDHHC7",488.360577257988,532.673410788285,517.108858107377,505.666737205214
"6430548M08RIK",120.105459220764,133.308973977638,139.375049027012,136.682207217309
"CRISPLD2",1.28044199595697,3.09366817247684,0.747987740753197,2.01003245907808
"USP10",1371.8655544683,1394.40061810365,1384.77463738108,1468.75943259777
"COTL1",365.69423404531,351.271958856688,331.358569153666,384.777642166375
"KLHL36",122.154166414295,115.59069262618,122.669989483524,119.453357568069
"DNAAF1",3.03720841440993,4.48019399886873,8.03588162815851,3.06960671250638
"TAF1C",207.467455720916,215.170246246987,206.137941474173,198.220786689456
"MAST3",758.789926804099,771.729587752404,775.164628667229,738.830502458272
"PIK3R2",1808.49627508962,1842.98250311279,1776.47088428884,1881.67752919124
"MBTPS1",2764.47426927109,2834.92501623332,2906.68036056692,2876.93074392904
"NECAB2",0.512176798382787,1.68745536680555,1.24664623458866,0.574294988308023
"IFI30",812.824579033483,924.444298448306,854.949987680904,885.275724476818
"HSBP1",1349.07368694026,1246.1857883859,1208.49885981025,1317.4327031786
"RAB3A",194.883271784651,196.588550232846,207.940591929389,191.240231106572
"CDH13",0,0,0,0
"PDE4C",220.236023304599,232.587598058031,207.192604188635,238.33242014783
"MPHOSPH6",338.03668693264,305.429421391804,307.173632202646,306.673523756484
"HSD17B2",0.256088399191394,0,0,0.861442482462035
"BCO1",0,0,0,0
"1700030J22RIK",51.2176798382787,49.7799333207637,50.8631663712174,60.3009737723424
"LSM4",1286.07594073918,1121.03284868115,1075.85570045001,1259.71605685365
"COMP",1.79261879433976,0.843727683402774,1.24664623458866,0.287147494154012
"NTPCR",144.177768744755,132.74648885537,131.396513125645,144.722337053622
"MAP3K21",828.70205978335,843.165198280505,883.872180323361,842.777895342024
"MAU2",945.222281415434,965.786954935042,945.45650431204,1000.99616462088
"PBX4",46.3520002536422,45.8425374648841,50.8631663712174,48.2407790178739
"LPAR2",453.78864336715,475.58117087803,464.749716254653,472.070480389195
